id,sex,trueSex,rec.,W,N,y,x,pop,Note,distr,X,site,age,midflank,lowerflank,bibcor,face,yellowext,yellowint,crown,backcol,hi,plum.SP,period,Sex,Date,rec.2,sample.id,EV1,EV2,plateid,F,siteID,pop.SP,HI,distr.1,plateID,N.1,W.1,bird.ID,originalseq,site.1,SP,sex.1,age.1,mass,tarsus,wing,CP,bill.length,bib.length,bib.width,bib.size,breast.yellow,crown.length.yellow,crown.width,bib.L,bib.a,bib.b,crown.L,crown.a,crown.b,LEFT.cheek.L,LEFT.cheek.a,LEFT.cheek.b,RIGHT.cheek.L,RIGHT.cheek.a,RIGHT.cheek.b,back.L,back.a,back.b,breast.L,breast.a,breast.b,pc1.close,pc2.close,pc1.vocal,pc2.vocal,maintained,time.in.sight.15,time.within.5m,closest.approach,song.response,short.flight.5m,long.flight.5m,flights.within.5m,SP.pop,SP.plumageID,UWBM,Latitude,Longitude,Family,Scientific.Name,Common.Name,Sex.1,Type,Tissue.Number,Date.1,Country,State.or.Province,County,Locality,Misc..Location,Island.Group,year,flank,byellow,rank.trans.hi,rank.trans.song.response,rank.trans.pc1.close,rank.trans.R.cheek.b,rank.trans.bib.size,rank.trans.breast.yellow
tohe_plate3_PF11W07,1,M,PF11W07,-121.58706,46.36992,-121.58706,46.36992,btw R64 and R63,,16.40517553,120,btw R64 and R63,ad,1,1,1,1,1,0.5,1,1,0.9375,TOWA,2015-16,M,2006-11-15,238,PF11W07,-0.000935442,-0.022859344,tohe_plate3_PF11W07,0.00309,btw R64 and R63,HZ,0.9375,16.40517553,plate3,46.36992,-121.58706,PF11W07,135,,hybrid,M,Adult,11,18.9,68,3,10.3,18.09,23.65,427.8285,5.59,0,10.78,14,-2,3,13,0,-1,45,-6,39,53,-11,45,53,-15,26,84,-7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,1,0.75,0.976728254,NA,NA,-0.490921767,0.719453616,0.254408056
tohe_plate1_PF11W08,1,M,PF11W08,-121.77016,46.43035,-121.77016,46.43035,R62,,8.779540805,121,R62,im,0.289055379,0.318055778,0.445020376,0.207334267,0.374474865,0.372753365,0.189418053,0.278304932,0.334654983,Hybrid,2015-16,M,2006-11-15,40,PF11W08,-0.006045818,0.016377486,tohe_plate1_PF11W08,-0.07134,R62,HZ,0.334654983,8.779540805,plate1,46.43035,-121.77016,PF11W08,136,,hybrid,M,Immature,10.7,17.5,66,3,11.7,12.98,21.22,275.4356,3.87,21.07,0,19,0,9,81,-9,70,72,-6,58,73,-12,62,44,-5,17,71,-2,-17,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,0.303555579,0.373614115,0.034821317,NA,NA,0.040604325,-0.086918957,0.20692866
tohe_plate3_PF12W01,0,F,PF12W01,-121.50298,46.05823,-121.50298,46.05823,R73,,6.875580904,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,F,2006-12-15,239,PF12W01,0.022186832,0.00588746,tohe_plate3_PF12W01,-0.05838,R73,HZ,NA,6.875580904,plate3,46.05823,-121.50298,PF12W01,80,,hybrid,F,Immature,12.5,17.3,64,0,10.1,9.51,4.99,47.4549,12.63,0,11.09,51,-16,37,14,-5,8,67,-15,45,68,-15,34,27,-6,0,91,-20,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,NA,NA,NA,NA,NA,-1.011575865,-1.980752397,0.38421423
tohe_plate2_PF14W01,1,M,PF14W01,-121.56615,46.30999,-121.56615,46.30999,R65,,13.89163104,123,R65,im,0.903859304,NA,NA,1,0.98528619,NA,1.007360508,NA,1.024958401,TOWA,2015-16,M,6/14/15,145,PF14W01,0.055600289,0.041351252,tohe_plate2_PF14W01,0.01465,R65,HZ,1.024958401,13.89163104,plate2,46.30999,-121.56615,PF14W01,138,,hybrid,M,Immature,10.6,18,66,3,10.1,11.42,21.09,240.8478,23.9,0,11.16,15,-3,14,19,-4,5,46,-7,34,37,-5,32,37,-4,0,67,-20,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,NA,NA,2.831734334,NA,NA,-1.10951871,-0.377734676,1.233972599
tohe_plate1_PF14W02,0,F,PF14W02,-121.54808,46.29375,-121.54808,46.29375,R65,,14.20838702,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,F,2006-08-15,41,PF14W02,0.011047194,0.012866219,tohe_plate1_PF14W02,-0.00455,R65,HZ,NA,14.20838702,plate1,46.29375,-121.54808,PF14W02,103,,hybrid,F,Immature,10.6,17.4,62,0,9.3,3.31,5.23,17.3113,NA,1.84,10.5,45,-8,48,57,-12,29,82,-13,58,79,-15,51,38,-11,5,72,-12,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,NA,NA,NA,NA,NA,-0.282802895,-2.484125225,NA
tohe_plate4_PF14W03,0,F,PF14W03,-121.61093,46.2781,-121.61093,46.2781,R67,,9.119867331,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,F,2006-08-15,321,PF14W03,0.013351046,-0.012347854,tohe_plate4_PF14W03,0.02738,R67,HZ,NA,9.119867331,plate4,46.2781,-121.61093,PF14W03,101,,hybrid,F,Immature,11.1,17.7,62,0,9.8,9.22,7.82,72.1004,0,6.15,3.71,41,-5,15,35,-8,31,65,-5,61,81,-12,68,49,-4,-13,77,-5,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,NA,NA,NA,NA,NA,0.379315701,-1.69062163,-0.580651419
tohe_plate1_PF16W03,1,M,PF16W03,-121.65427,46.34817,-121.65427,46.34817,R64,,10.8406586,110,R64,ad,0.5,0.5,0.5,0.333333333,1,0.5,0,1,0.541666667,Hybrid,2015-16,M,2006-10-15,42,PF16W03,-0.001505104,0.006269523,tohe_plate1_PF16W03,-0.17246,R64,HZ,0.541666667,10.8406586,plate1,46.34817,-121.65427,PF16W03,125,,hybrid,M,Adult,10.5,17,67,3,10.4,5.43,13.71,74.4453,14.61,17.07,0,26,-3,18,64,-13,52,80,-13,71,87,-14,80,NA,NA,NA,75,-14,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,0.5,0.75,0.469252884,NA,NA,1.905769159,-1.646955954,0.451485957
tohe_plate2_PF17W01,1,M,PF17W01,-121.76598,46.42575,-121.76598,46.42575,R62,,8.810041327,131,R62,im,0.289055379,0.318055778,0.445020376,0.207334267,0.98528619,0.372753365,-0.006267498,NA,0.417988317,Hybrid,2015-16,M,6/17/15,146,PF17W01,-6.67E-47,-4.97E-47,tohe_plate2_PF17W01,-0.08518,R62,HZ,0.417988317,8.810041327,plate2,46.42575,-121.76598,PF17W01,146,,hybrid,M,Immature,9.7,16.9,66,2,10.6,13.09,20.66,270.4394,9.16,NA,0,17,-1,9,69,-16,62,90,-11,70,87,-15,3,35,-5,-3,78,-11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,0.303555579,0.679019778,0.222308065,NA,NA,-2.874351351,-0.119648113,0.297095706
tohe_plate3_PF17W02,1,M,PF17W02,-121.74311,46.34151,-121.74311,46.34151,W4,,5.024464412,132,W4,ad,1,1,0.5,1,1,0.5,1,1,0.875,TOWA,2015-16,M,6/17/15,240,PF17W02,0.000894723,-0.01164217,tohe_plate3_PF17W02,-0.07085,W4,HZ,0.875,5.024464412,plate3,46.34151,-121.74311,PF17W02,147,,hybrid,M,Adult,10.1,18.3,71,2,10.9,8.59,17.06,146.5454,27.15,0,10.82,8,3,8,29,-1,9,22,3,22,37,0,33,48,-6,30,80,-5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,1,0.75,0.939990912,NA,NA,-1.054841162,-1.158271528,1.525842151
tohe_plate1_PF17W03,1,M,PF17W03,-121.74311,46.34151,-121.74311,46.34151,W4,,5.024464412,133,W4,ad,1,1,1,1,1,1,1,1,1,TOWA,2015-16,M,6/17/15,43,PF17W03,0.008599393,-0.01406108,tohe_plate1_PF17W03,-0.05273,W4,HZ,1,5.024464412,plate1,46.34151,-121.74311,PF17W03,148,,hybrid,M,Adult,10.4,18.1,69,3,10.3,13.19,22.42,295.7198,11.29,0,8.85,17,1,14,15,1,5,57,-4,40,50,0,49,61,-8,47,91,-6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,1,1,1.534120544,NA,NA,-0.325319504,0.032559366,0.351237957
tohe_plate2_PF18W01,1,M,PF18W01,-121.95031,46.42202,-121.95031,46.42202,R61,,-3.77804567,134,R61,im,0.903859304,NA,0.445020376,1,0.374474865,0.372753365,1.007360508,NA,0.718182353,Hybrid,2015-16,M,6/18/15,NA,,NA,NA,,NA,,,NA,NA,,NA,NA,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,,,,,,,,,,,NA,2015,NA,0.373614115,0.772505966,NA,NA,NA,NA,NA
tohe_plate4_PF18W02,0,F,PF18W02,-121.95031,46.42202,-121.95031,46.42202,R61,,-3.77804567,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,HEWA,2015-16,F,6/18/15,322,PF18W02,-0.015229268,-0.031869348,tohe_plate4_PF18W02,0.01508,R61,HZ,NA,-3.77804567,plate4,46.42202,-121.95031,PF18W02,150,,hybrid,F,,NA,NA,NA,NA,10.2,26.95,6.62,178.409,3.45,7.05,8.08,49,3,31,63,2,55,81,-7,64,90,-10,72,53,1,8,79,-3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,NA,NA,NA,NA,NA,0.696956592,-0.900291078,0.191210528
tohe_plate4_PF18W03,1,M,PF18W03,-121.94743,46.4233,-121.94743,46.4233,R61,,-3.516298189,135,R61,im,0.289055379,0.001949755,0.445020376,0.540667601,0.374474865,0.372753365,0.544043687,NA,0.417988317,Hybrid,2015-16,M,6/18/15,323,PF18W03,-0.018177476,-0.006785063,tohe_plate4_PF18W03,0.04256,R61,HZ,0.417988317,-3.516298189,plate4,46.4233,-121.94743,PF18W03,151,R61,hybrid,M,Immature,9.5,18.3,63,3,10.5,10.16,22.02,223.7232,0,2.79,9.38,15,-2,6,51,-11,50,56,-6,53,60,-16,53,38,-5,-6,75,-11,-14,-5.584284355,-1.903373905,-0.460331888,0.273949838,1,606,404,1,21,9,1,10,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,0.145502567,0.373614115,0.222308065,-0.023649641,-2.307039259,-0.209563849,-0.57232832,-0.580651419
tohe_plate4_PF18W04,1,M,PF18W04,-121.94544,46.42359,-121.94544,46.42359,R61,,-3.365280968,136,R61,ad,0.5,1,1,0.333333333,0,0,0.333333333,0,0.395833333,Hybrid,2015-16,M,6/18/19,324,PF18W04,-0.013494565,0.029039617,tohe_plate4_PF18W04,-0.02065,R61,HZ,0.395833333,-3.365280968,plate4,46.42359,-121.94544,PF18W04,152,R61,hybrid,M,Adult,9.5,18,67,2,10.5,14.72,19.51,287.1872,0,16.41,0,16,-1,3,85,-14,65,69,-7,68,84,-12,73,30,-1,-16,78,-5,-18,0.980873236,-0.221980868,-1.127647378,0.435488485,1,0,0,0,0,0,0,0,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2019,0.75,0,0.169071069,-1.372810323,0.392434983,0.790647367,-0.021704113,-0.580651419
tohe_plate2_PF18W05,1,M,PF18W05,-121.93557,46.42216,-121.93557,46.42216,R61,,-2.762618097,137,R61,ad,0.5,0,0.5,0.333333333,1,1,0.333333333,1,0.583333333,Hybrid,2015-16,M,6/18/19,147,PF18W05,-0.012092368,0.012548982,tohe_plate2_PF18W05,0.04128,R61,HZ,0.583333333,-2.762618097,plate2,46.42216,-121.93557,PF18W05,153,R61,hybrid,M,Adult,10.7,17.9,69,2,9.9,16.13,18.86,304.2118,22.49,20.55,0,32,1,2,77,-4,75,87,-10,61,90,-12,73,48,-7,25,85,-10,50,0.134837134,0.528218698,-0.632978975,0.851218398,1,166,0,15,2,3,3,6,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2019,0.25,1,0.515102377,-0.848379932,-0.172355703,0.790647367,0.130584638,1.074079871
tohe_plate3_PF18W06,1,M,PF18W06,-121.93557,46.42216,-121.93557,46.42216,R61,,-2.762618097,138,R61,ad,1,1,1,0,1,1,0,1,0.75,TOWA,2015-16,M,6/18/19,241,PF18W06,-0.011230998,0.003017988,tohe_plate3_PF18W06,0.01988,R61,HZ,0.75,-2.762618097,plate3,46.42216,-121.93557,PF18W06,154,,hybrid,M,Adult,10.3,17.8,69,3,11.1,22,24.2,532.4,16.58,17.47,0,8,0,8,71,-4,59,62,-3,61,81,-9,74,41,-4,13,82,-10,50,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2019,1,1,0.804174339,NA,NA,0.930278859,1.039222435,0.568534434
tohe_plate2_PF19W01,1,M,PF19W01,-121.67876,46.56984,-121.67876,46.56984,R58,,22.16646915,139,R58,ad,1,1,1,1,1,1,1,1,1,TOWA,2015-16,M,6/19/15,148,PF19W01,0.049445071,-0.034781374,tohe_plate2_PF19W01,0.02125,R58,HZ,1,22.16646915,plate2,46.56984,-121.67876,PF19W01,155,,hybrid,M,Adult,9.7,17.6,65,3,11.1,31.52,33.56,1057.8112,16.8,0,16.47,9,-1,7,55,-6,37,60,-2,30,48,0,26,9,-7,8,77,-11,44,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,1,1,1.534120544,NA,NA,-1.426076872,2.853136346,0.580651419
tohe_plate1_PF19W02,1,M,PF19W02,-121.67444,46.56817,-121.67444,46.56817,R58,,22.36169684,141,R58,ad,1,0.5,0.5,0,0.5,0.5,0.5,1,0.5625,Hybrid,2015-16,M,6/19/15,44,PF19W02,-0.013137156,0.015786259,tohe_plate1_PF19W02,-0.00966,R58,HZ,0.5625,22.36169684,plate1,46.56817,-121.67444,PF19W02,157,,hybrid,M,Adult,10.1,18.4,67,3,10.2,15.99,20.22,323.3178,10.56,10.06,7.98,11,-1,11,51,-6,39,86,-10,80,78,-7,69,29,-3,-1,73,-12,27,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,0.75,0.5,0.501895912,NA,NA,0.445621821,0.320066726,0.329466278
tohe_plate1_PF19W03,1,M,PF19W03,-121.62345,46.54448,-121.62345,46.54448,R58,,24.58219428,142,R58,ad,1,1,1,1,1,1,1,1,1,TOWA,2015-16,M,6/19/15,45,PF19W03,0.030359084,-0.038707129,tohe_plate1_PF19W03,0.01598,R58,HZ,1,24.58219428,plate1,46.54448,-121.62345,PF19W03,158,,hybrid,M,Adult,9.4,17.3,67,3,10.5,15.99,21.3,340.587,22.96,NA,NA,5,1,5,25,0,-8,35,-1,31,32,-6,29,31,-8,22,83,-14,65,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,1,1,1.534120544,NA,NA,-1.26331017,0.424781903,1.15034938
tohe_plate2_PF19W04,1,M,PF19W04,-121.62257,46.5454,-121.62257,46.5454,R58,,24.68849543,143,R58,ad,1,1,1,1,1,1,1,1,1,TOWA,2015-16,M,6/19/15,149,PF19W04,0.037213335,0.003673307,tohe_plate2_PF19W04,0.03211,R58,HZ,1,24.68849543,plate2,46.5454,-121.62257,PF19W04,159,R58,hybrid,M,Adult,10.2,18.5,68,3,10.1,18.11,21.48,389.0028,20.5,0,11.66,14,-1,14,21,-1,-2,49,-3,35,38,-3,28,58,-12,25,69,-13,37,1.996292192,-0.962799884,-0.858452867,0.191582816,1,0,0,50,13,0,0,0,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,1,1,1.534120544,-0.439392226,2.307039259,-1.321799821,0.637484161,0.890959646
tohe_plate1_PF20W03,1,M,PF20W03,-121.7037,46.63388,-121.7037,46.63388,R52,,24.13846833,147,R52,ad,1,1,1,0,0,0,0.333333333,1,0.541666667,Hybrid,2015-16,M,6/20/15,46,PF20W03,-0.010784876,-0.001959938,tohe_plate1_PF20W03,-0.00491,R52,HZ,0.541666667,24.13846833,plate1,46.63388,-121.7037,PF20W03,163,,hybrid,M,Adult,10.2,18.5,67,2,10.6,16.21,18.51,300.0471,0,14.09,0,10,1,3,78,-9,63,67,-8,60,78,-7,74,33,-4,9,70,-6,-2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,1,0,0.469252884,NA,NA,0.930278859,0.097816605,-0.580651419
tohe_plate4_PF20W04,1,M,PF20W04,-121.70679,46.62822,-121.70679,46.62822,R52,,23.63011909,148,R52,im,0.289055379,NA,0.445020376,NA,0.98528619,NA,-0.006267498,NA,0.530682353,Hybrid,2015-16,M,6/20/15,325,PF20W04,0.02972472,-0.012188237,tohe_plate4_PF20W04,-0.00318,R52,HZ,0.530682353,23.63011909,plate4,46.62822,-121.70679,PF20W04,164,,hybrid,M,Immature,9.9,18.6,66,2,10.5,19.22,19.71,378.8262,18.49,16.4,0,21,-1,16,76,-5,69,86,-8,64,84,-8,64,51,-6,39,79,-9,59,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,NA,NA,0.437102469,NA,NA,0.157952882,0.598084503,0.680952354
tohe_plate1_PF20W05,1,M,PF20W05,-121.70679,46.62822,-121.70679,46.62822,R52,,23.63011909,149,R52,ad,0.5,0.5,0.5,0.333333333,1,1,0.333333333,1,0.645833333,Hybrid,2015-16,M,6/20/15,47,PF20W05,-0.00191784,0.015229947,tohe_plate1_PF20W05,-0.09764,R52,HZ,0.645833333,23.63011909,plate1,46.62822,-121.70679,PF20W05,165,,hybrid,M,Adult,10.2,17.5,67,NA,10.2,10.62,11.46,121.7052,37.89,16.6,0,3,3,3,67,-2,62,88,-6,68,88,-11,82,52,-6,27,78,-6,67,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,0.5,1,0.624335298,NA,NA,2.321814707,-1.404489419,2.317219032
tohe_plate1_PF20W06,1,M,PF20W06,-121.70672,46.62831,-121.70672,46.62831,R51,,23.63959439,150,R51,im,0.289055379,0.318055778,0.445020376,0.207334267,0.98528619,0.372753365,0.35608472,NA,0.50984902,Hybrid,2015-16,M,6/20/15,48,PF20W06,0.008297148,-0.028798369,tohe_plate1_PF20W06,-0.0222,R51,HZ,0.50984902,23.63959439,plate1,46.62831,-121.70672,PF20W06,166,R52,hybrid,M,Immature,9.6,17.7,66,3,10,16.93,17.86,302.3698,18.84,12.28,0,13,-1,10,37,-7,33,63,-8,55,81,-12,67,37,-8,24,72,-13,23,0.04420396,0.57819538,-0.311197661,0.7191034,1,312,0,0,13.5,0,3,3,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,0.303555579,0.679019778,0.37409541,-0.387868693,-0.33603814,0.33603814,0.108725881,0.713704641
tohe_plate1_PF21W02,1,M,PF21W02,-121.81776,46.62334,-121.81776,46.62334,R51,,15.93198705,153,R51,im,0.289055379,0.001949755,-0.054979624,0.374000934,0.98528619,NA,0.189418053,NA,0.417988317,Hybrid,2015-16,M,6/21/15,49,PF21W02,-0.00927458,0.011226132,tohe_plate1_PF21W02,-0.02032,R51,HZ,0.417988317,15.93198705,plate1,46.62334,-121.81776,PF21W02,169,,hybrid,M,Immature,9.7,17.8,66,2,10.8,7.88,17.05,134.354,10.35,20.1,0,12,-1,12,55,-6,55,89,-3,74,71,0,70,42,-5,31,89,-9,37,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,0.145502567,NA,0.222308065,NA,NA,0.537252636,-1.271746499,0.318639364
tohe_plate2_PF21W03,1,M,PF21W03,-121.80487,46.64347,-121.80487,46.64347,R51,,17.92684679,154,R51,im,0.903859304,NA,NA,1,0.98528619,NA,1.007360508,NA,1.024958401,TOWA,2015-16,M,6/21/15,150,PF21W03,0.02141085,0.003340942,tohe_plate2_PF21W03,-0.01818,R51,HZ,1.024958401,17.92684679,plate2,46.64347,-121.80487,PF21W03,170,R51,hybrid,M,Immature,10.1,17.9,62,2,9.5,15.38,22.9,352.202,15.37,0,7.16,17,-1,13,11,0,3,53,-2,49,46,-3,40,38,-5,31,83,-11,41,-0.714486944,0.832697092,0.234692984,-0.471652719,1,455,0,0,57.5,3,2,5,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,NA,NA,2.831734334,0.782429395,-0.633640001,-0.729677979,0.497200571,0.485884328
tohe_plate3_PF21W06,1,M,PF21W06,-121.80487,46.64367,-121.80487,46.64367,R51,,17.93877825,157,R51,im,0.903859304,NA,NA,1,-0.001627088,-0.002141751,0.544043687,NA,0.614015686,Hybrid,2015-16,M,6/21/15,242,PF21W06,0.01218588,-0.024260029,tohe_plate3_PF21W06,-0.01175,R51,HZ,0.614015686,17.93877825,plate3,46.64367,-121.80487,PF21W06,173,,hybrid,M,Immature,9.3,17.4,66,2,10.5,10.18,14.01,142.6218,0,0,7.36,33,-2,14,20,-2,12,47,-3,40,49,-4,45,60,-5,28,89,-1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,NA,-0.00188442,0.562061565,NA,NA,-0.490921767,-1.201809795,-0.580651419
tohe_plate1_PF21W07,1,M,PF21W07,-121.83071,46.64068,-121.83071,46.64068,R51,,16.08316622,158,R51,im,0.903859304,NA,0.445020376,1,0.98528619,NA,1.007360508,NA,0.962458401,TOWA,2015-16,M,6/21/15,50,PF21W07,0.024293834,-0.000475024,tohe_plate1_PF21W07,-0.04407,R51,HZ,0.962458401,16.08316622,plate1,46.64068,-121.83071,PF21W07,174,,hybrid,M,Immature,10.3,18.4,66,2,11.3,11.36,22.55,256.168,12,0,NA,13,5,17,15,0,9,49,-4,41,46,0,45,63,-6,39,83,-8,57,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,NA,NA,1.044408795,NA,NA,-0.490921767,-0.241040394,0.362185901
tohe_plate2_PF22W01,1,M,PF22W01,-121.91401,46.73161,-121.91401,46.73161,R49,,14.5542042,162,R49,ad,1,1,1,1,1,1,1,1,1,TOWA,2015-16,M,6/22/15,151,PF22W01,0.021950478,0.002965033,tohe_plate2_PF22W01,0.01522,R49,HZ,1,14.5542042,plate2,46.73161,-121.91401,PF22W01,178,R49,hybrid,M,Adult,9.6,18.3,66,3,9.8,8.16,20.03,163.4448,15.46,0,14.15,12,-2,2,5,0,-4,49,-5,40,42,-4,37,34,-12,13,73,-22,57,1.996292192,-0.962799884,-0.989505022,0.297346129,1,0,0,50,7,0,0,0,hybrid,TOWA,NA,NA,NA,,,,,,,,,,,,,NA,2015,1,1,1.534120544,-0.573896656,2.307039259,-0.884329777,-1.002675787,0.497477368
tohe_plate4_PF22W02,1,M,PF22W02,-121.91401,46.73161,-121.91401,46.73161,R49,,14.5542042,163,R49,ad,1,1,0.5,0.333333333,1,1,0.333333333,1,0.770833333,TOWA,2015-16,M,6/22/15,326,PF22W02,-0.00522369,0.018351651,tohe_plate4_PF22W02,0.00394,R49,HZ,0.770833333,14.5542042,plate4,46.73161,-121.91401,PF22W02,179,R49,hybrid,M,Adult,10.7,17.9,67,3,10.7,12.31,20.89,257.1559,0,2.78,9.57,8,-3,7,86,-16,65,56,-13,54,70,-12,57,21,-6,0,75,-23,41,1.996292192,-0.962799884,-1.127647378,0.435488485,1,0,0,50,0,0,0,0,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,1,1,0.853253901,-1.372810323,2.307039259,-0.127195806,-0.229884118,-0.580651419
tohe_plate1_PF22W04,1,M,PF22W04,-121.89659,46.73337,-121.89659,46.73337,R49,,15.86284237,165,R49,im,0.289055379,NA,-0.054979624,NA,-0.001627088,-0.002141751,-0.006267498,NA,0.18882165,HEWA,2015-16,M,6/22/15,51,PF22W04,-0.000508293,0.028321091,tohe_plate1_PF22W04,-0.00338,R49,HZ,0.18882165,15.86284237,plate1,46.73337,-121.89659,PF22W04,181,,hybrid,M,Immature,10.4,17.7,68,3,10,13.72,20.58,282.3576,0,16.57,0,5,-1,1,80,-11,63,63,-9,61,88,-4,71,42,-2,-11,88,-6,-16,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,NA,-0.00188442,-0.418028984,NA,NA,0.633640001,-0.05428267,-0.580651419
tohe_plate2_PF22W05,1,M,PF22W05,-121.89117,46.72714,-121.89117,46.72714,R49,,15.99134491,166,R49,ad,1,1,0.5,0.333333333,0.5,0.5,0.666666667,1,0.6875,Hybrid,2015-16,M,6/22/15,152,PF22W05,0.012325638,-0.005524659,tohe_plate2_PF22W05,-0.11215,R49,HZ,0.6875,15.99134491,plate2,46.72714,-121.89117,PF22W05,182,R49,hybrid,M,Adult,10,17.8,67,3,10.7,15.03,25.32,380.5596,4.2,1.64,7.96,12,1,8,39,-9,36,87,-9,79,83,-9,78,29,-3,-2,68,-8,15,0.089189973,0.290525176,-0.493773775,0.497058041,1,321,32,5,14.5,0,2,2,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,1,0.5,0.696507422,-0.287688876,-0.280691057,1.334053771,0.611111841,0.222698085
tohe_plate2_PF22W06,1,M,PF22W06,-121.89117,46.72784,-121.89117,46.72784,R49,,16.01928504,167,R49,ad,1,1,1,0.333333333,1,1,0.5,1,0.854166667,TOWA,2015-16,M,6/22/15,153,PF22W06,0.006141283,0.0131993,tohe_plate2_PF22W06,-0.5045,R49,HZ,0.854166667,16.01928504,plate2,46.72784,-121.89117,PF22W06,183,,hybrid,M,Adult,10.1,18,66,3,10.2,8.44,24.46,206.4424,14.31,9.32,9.23,12,-2,9,53,-17,49,59,2,61,76,-3,70,36,-7,0,72,-21,30,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,hybrid,hybrid,NA,NA,NA,,,,,,,,,,,,,NA,2015,1,1,0.92209029,NA,NA,0.537252636,-0.691617627,0.428849454
